suburb,state,postcode
Teneriffe,QLD,4005
Tennyson,QLD,4105
Terrica,QLD,4387
Teviotville,QLD,4309
Tewantin,QLD,4565
Texas,QLD,4385
Thabeban,QLD,4670
Thagoona,QLD,4306
Thallon,QLD,4497
Thane,QLD,4370
Thanes Creek,QLD,4370
Thangool,QLD,4716
Thargomindah,QLD,4492
The Bluff,QLD,4340
The Bluff,QLD,4355
The Caves,QLD,4702
The Common,QLD,4701
The Dawn,QLD,4570
The Dimonds,QLD,4650
The Falls,QLD,4373
The Gap,QLD,4061
The Gap,QLD,4825
The Glen,QLD,4370
The Gums,QLD,4406
The Head,QLD,4373
The Hermitage,QLD,4370
The Keppels,QLD,4700
The Leap,QLD,4740
The Limits,QLD,4625
The Mine,QLD,4714
The Narrows,QLD,4695
The Palms,QLD,4570
The Percy Group,QLD,4707
The Pines,QLD,4357
The Range,QLD,4700
The Summit,QLD,4377
Theebine,QLD,4570
Theodore,QLD,4719
Theresa Creek,QLD,4721
Thinoomba,QLD,4650
Thompson Point,QLD,4702
Thoopara,QLD,4800
Thornborough,QLD,4871
Thorndale,QLD,4380
Thorneside,QLD,4158
Thornlands,QLD,4164
Thornton,QLD,4341
Thornton Beach,QLD,4873
Thornville,QLD,4352
Three Moon,QLD,4630
Three Rivers,QLD,4824
Thulimbah,QLD,4376
Thuringowa Central,QLD,4817
Thursday Island,QLD,4875
Tiaro,QLD,4650
Tieri,QLD,4709
Tin Can Bay,QLD,4580
Tinana,QLD,4650
Tinana South,QLD,4650
Tinaroo,QLD,4872
Tinbeerwah,QLD,4563
Tingalpa,QLD,4173
Tingoora,QLD,4608
Tingun,QLD,4455
Tinnanbar,QLD,4650
Tipton,QLD,4405
Tirroan,QLD,4671
Tivoli,QLD,4305
Togara,QLD,4702
Toko,QLD,4829
Tolga,QLD,4882
Toll,QLD,4820
Toobanna,QLD,4850
Toobeah,QLD,4498
Toogoolawah,QLD,4313
Toogoom,QLD,4655
Toolakea,QLD,4818
Toolara Forest,QLD,4570
Toolburra,QLD,4370
Toolooa,QLD,4680
Toomulla,QLD,4816
Toondahra,QLD,4625
Toonpan,QLD,4816
Toorbul,QLD,4510
Toowong,QLD,4066
Toowoomba City,QLD,4350
Top Camp,QLD,4350
Topaz,QLD,4885
Torbanlea,QLD,4662
Torquay,QLD,4655
Torrens Creek,QLD,4816
Torrington,QLD,4350
Towen Mountain,QLD,4560
Towers Hill,QLD,4820
Town Common,QLD,4810
Townson,QLD,4341
Townsville City,QLD,4810
Townview,QLD,4825
Traveston,QLD,4570
Trebonne,QLD,4850
Tregony,QLD,4370
Trinity Beach,QLD,4879
Trinity Park,QLD,4879
Trotter Creek,QLD,4714
Trunding,QLD,4874
Tuan,QLD,4650
Tuan Forest,QLD,4650
Tuchekoi,QLD,4570
Tuckerang,QLD,4411
Tuen,QLD,4490
Tugun,QLD,4224
Tully,QLD,4854
Tully Heads,QLD,4854
Tummaville,QLD,4352
Tumoulin,QLD,4888
Tungamull,QLD,4702
Turallin,QLD,4357
Turkey Beach,QLD,4678
Turrawulla,QLD,4742
Twin Waters,QLD,4564
Two Mile,QLD,4570
Tyrconnel,QLD,4467
Ugar Island,QLD,4875
Ulogie,QLD,4702
Umagico,QLD,4876
Umbiram,QLD,4352
Underwood,QLD,4119
Undullah,QLD,4285
Upper Barron,QLD,4883
Upper Brookfield,QLD,4069
Upper Caboolture,QLD,4510
Upper Coomera,QLD,4209
Upper Cooyar Creek,QLD,4402
Upper Daintree,QLD,4873
Upper Daradgee,QLD,4860
Upper Dawson,QLD,4454
Upper Flagstone,QLD,4344
Upper Freestone,QLD,4370
Upper Glastonbury,QLD,4570
Upper Haughton,QLD,4809
Upper Kandanga,QLD,4570
Upper Kedron,QLD,4055
Upper Lockyer,QLD,4352
Upper Mount Gravatt,QLD,4122
Upper Pilton,QLD,4361
Upper Pinelands,QLD,4355
Upper Stone,QLD,4850
Upper Tenthill,QLD,4343
Upper Warrego,QLD,4477
Upper Wheatvale,QLD,4370
Upper Yarraman,QLD,4614
Urangan,QLD,4655
Urraween,QLD,4655
Utchee Creek,QLD,4871
V Gate,QLD,4465
Valdora,QLD,4561
Vale View,QLD,4352
Valentine Plains,QLD,4715
Valkyrie,QLD,4742
Valley Of Lagoons,QLD,4850
Varsity Lakes,QLD,4227
Vasa Views,QLD,4860
Ventnor,QLD,4630
Veradilla,QLD,4347
Veresdale,QLD,4285
Veresdale Scrub,QLD,4285
Vernor,QLD,4306
Verrierdale,QLD,4562
Veteran,QLD,4570
Victoria Hill,QLD,4361
Victoria Plains,QLD,4751
Victoria Plantation,QLD,4850
Victoria Point,QLD,4165
Victoria Vale,QLD,4822
Victory Heights,QLD,4570
Villeneuve,QLD,4514
Vincent,QLD,4814
Vinegar Hill,QLD,4343
Virginia,QLD,4014
Wacol,QLD,4076
Wahoon,QLD,4625
Waikola,QLD,4420
Wainui,QLD,4404
Wairuna,QLD,4872
Wakerley,QLD,4154
Walhallow,QLD,4462
Walkamin,QLD,4872
Walkers Point,QLD,4650
Walkerston,QLD,4751
Walkervale,QLD,4670
Wallaces Creek,QLD,4310
Wallaman,QLD,4850
Wallangarra,QLD,4383
Wallaroo,QLD,4702
Wallaville,QLD,4671
Walliebum,QLD,4655
Walligan,QLD,4655
Walloon,QLD,4306
Wallu,QLD,4570
Wallumbilla,QLD,4428
Wallumbilla North,QLD,4428
Wallumbilla South,QLD,4428
Walmul,QLD,4714
Walter Hill,QLD,4854
Walter Lever Estate,QLD,4856
Walterhall,QLD,4714
Wamuran,QLD,4512
Wamuran Basin,QLD,4512
Wandal,QLD,4700
Wandoan,QLD,4419
Wangan,QLD,4871
Wangaratta,QLD,4806
Wangetti,QLD,4877
Wanjuru,QLD,4860
Wanora,QLD,4306
Warana,QLD,4575
Warburton,QLD,4823
Ward,QLD,4470
Warenda,QLD,4829
Warkon,QLD,4417
Warner,QLD,4500
Warnoah,QLD,4718
Warnung,QLD,4605
Warra,QLD,4411
Warraber Islet,QLD,4875
Warrami,QLD,4854
Warrill View,QLD,4307
Warroo,QLD,4387
Warrubullen,QLD,4871
Warwick,QLD,4370
Washpool,QLD,4306
Watalgan,QLD,4670
Wateranga,QLD,4621
Waterford,QLD,4133
Waterford West,QLD,4133
Waterloo,QLD,4673
Watsons Crossing,QLD,4385
Watsonville,QLD,4887
Wattle Camp,QLD,4615
Wattle Grove,QLD,4610
Wattle Ridge,QLD,4357
Wattlebank,QLD,4704
Waua Islet,QLD,4875
Waugh Pocket,QLD,4871
Wavell Heights,QLD,4012
Waverley,QLD,4825
Wealwandangie,QLD,4722
Webb,QLD,4860
Weengallon,QLD,4497
Weerriba,QLD,4703
Weipa Airport,QLD,4874
Weir River,QLD,4406
Welcome Creek,QLD,4670
Wellcamp,QLD,4350
Wellesley,QLD,4417
Wellesley Islands,QLD,4892
Wellington Point,QLD,4160
Welsby,QLD,4507
Wengenville,QLD,4615
Wenlock,QLD,4874
Weranga,QLD,4405
Weribone,QLD,4417
West End,QLD,4101
West End,QLD,4810
West Gladstone,QLD,4680
West Haldon,QLD,4359
West Ipswich,QLD,4305
West Mackay,QLD,4740
West Point,QLD,4819
West Prairie,QLD,4403
West Rockhampton,QLD,4700
West Stowe,QLD,4680
West Wellesley Islands,QLD,4892
West Woombye,QLD,4559
Westbrook,QLD,4350
Westcourt,QLD,4870
Western Creek,QLD,4357
Westgrove,QLD,4454
Westlake,QLD,4074
Westmar,QLD,4422
Westvale,QLD,4514
Westwood,QLD,4702
Wetheron,QLD,4625
Weyba Downs,QLD,4562
Wharps,QLD,4850
Wheatlands,QLD,4606
Wheatvale,QLD,4370
Whetstone,QLD,4387
Whichello,QLD,4352
White Mountain,QLD,4352
White Patch,QLD,4507
White Rock,QLD,4306
White Rock,QLD,4868
Whiteside,QLD,4503
Whitfield,QLD,4870
Whitsundays,QLD,4802
Whyanbeel,QLD,4873
Widgee,QLD,4570
Widgee Crossing North,QLD,4570
Widgee Crossing South,QLD,4570
Widgeegoara,QLD,4490
Wieambilla,QLD,4413
Wights Mountain,QLD,4520
Wigton,QLD,4612
Wildash,QLD,4370
Wilkesdale,QLD,4608
Willawong,QLD,4110
Willow Vale,QLD,4209
Willowbank,QLD,4306
Willows,QLD,4702
Willowvale,QLD,4370
Wills,QLD,4829
Wilson Beach,QLD,4800
Wilson Valley,QLD,4625
Wilsons Plains,QLD,4307
Wilsons Pocket,QLD,4570
Wilsonton,QLD,4350
Wilsonton Heights,QLD,4350
Wilston,QLD,4051
Winchester,QLD,4721
Windaroo,QLD,4207
Windera,QLD,4605
Windermere,QLD,4670
Windeyer,QLD,4478
Windorah,QLD,4481
Windsor,QLD,4030
Winfield,QLD,4670
Winston,QLD,4825
Winton,QLD,4735
Winwill,QLD,4347
Winya,QLD,4515
Wishart,QLD,4122
Withcott,QLD,4352
Witheren,QLD,4275
Witta,QLD,4552
Wivenhoe Hill,QLD,4311
Wivenhoe Pocket,QLD,4306
Wiyarra,QLD,4370
Woleebee,QLD,4419
Wolfang,QLD,4721
Wolffdene,QLD,4207
Wolvi,QLD,4570
Womalilla,QLD,4465
Womblebank,QLD,4465
Womina,QLD,4370
Wonbah,QLD,4671
Wonbah Forest,QLD,4671
Wondai,QLD,4606
Wondalli,QLD,4390
Wondecla,QLD,4887
Wondunna,QLD,4655
Wonga Beach,QLD,4873
Wongabel,QLD,4883
Wongaling Beach,QLD,4852
Wongawallan,QLD,4210
Wonglepong,QLD,4275
Woocoo,QLD,4620
Woodbine,QLD,4343
Woodbury,QLD,4703
Woodend,QLD,4305
Wooderson,QLD,4680
Woodford,QLD,4514
Woodgate,QLD,4660
Woodhill,QLD,4285
Woodlands,QLD,4343
Woodleigh,QLD,4352
Woodmillar,QLD,4625
Woodridge,QLD,4114
Woodstock,QLD,4816
Woodwark,QLD,4802
Woody Point,QLD,4019
Woolein,QLD,4702
Woolgar,QLD,4822
Woolloongabba,QLD,4102
Woolmar,QLD,4515
Woolmer,QLD,4352
Woolooga,QLD,4570
Woolooman,QLD,4310
Wooloowin,QLD,4030
Woolshed,QLD,4340
Woombye,QLD,4559
Woondul,QLD,4357
Woondum,QLD,4570
Woongarra,QLD,4670
Woongoolba,QLD,4207
Woopen Creek,QLD,4871
Woorabinda,QLD,4713
Woorim,QLD,4507
Wooroolin,QLD,4608
Wooroona,QLD,4702
Wooroonden,QLD,4605
Wooroonooran,QLD,4860
Wootha,QLD,4552
Woowoonga,QLD,4621
Woree,QLD,4868
Worongary,QLD,4213
Wowan,QLD,4702
Wrattens Forest,QLD,4601
Wrights Creek,QLD,4869
Wrotham,QLD,4892
Wujal Wujal,QLD,4895
Wulguru,QLD,4811
Wulkuraka,QLD,4305
Wunjunga,QLD,4806
Wura,QLD,4714
Wurdong Heights,QLD,4680
Wurtulla,QLD,4575
Wuruma Dam,QLD,4627
Wutul,QLD,4352
Wyaga,QLD,4390
Wyalla,QLD,4615
Wyandra,QLD,4489
Wyaralong,QLD,4310
Wyberba,QLD,4382
Wycarbah,QLD,4702
Wychie,QLD,4412
Wycombe,QLD,4455
Wynnum,QLD,4178
Wynnum West,QLD,4178
Wyreema,QLD,4352
Wyuna,QLD,4723
Yaamba,QLD,4704
Yabulu,QLD,4818
Yagaburne,QLD,4390
Yagoonya,QLD,4892
Yalangur,QLD,4352
Yalboroo,QLD,4741
Yamanto,QLD,4305
Yandaran,QLD,4673
Yandarlo,QLD,4478
Yandilla,QLD,4352
Yandina,QLD,4561
Yandina Creek,QLD,4561
Yangan,QLD,4371
Yaraka,QLD,4731
Yargullen,QLD,4401
Yaroomba,QLD,4573
Yarrabah,QLD,4871
Yarrabilba,QLD,4207
Yarraden,QLD,4892
Yarraman,QLD,4614
Yarranlea,QLD,4356
Yarrol,QLD,4630
Yarwun,QLD,4694
Yatala,QLD,4207
Yeerongpilly,QLD,4105
Yelarbon,QLD,4388
Yenda,QLD,4625
Yengarie,QLD,4650
Yeppoon,QLD,4703
Yeronga,QLD,4104
Yerra,QLD,4650
Yimbun,QLD,4313
Yorkeys Knob,QLD,4878
Yowah,QLD,4490
Yugar,QLD,4520
Yulabilla,QLD,4416
Yuleba,QLD,4427
Yuleba North,QLD,4426
Yuleba South,QLD,4427
Yungaburra,QLD,4884
Yuruga,QLD,4850
Zillmere,QLD,4034
Zilzie,QLD,4710
Aberfoyle Park,SA,5159
Abminga Station,SA,5440
Adelaide,SA,5000
Adelaide Airport,SA,5950
Agery,SA,5558
Alawoona,SA,5311
Albert Park,SA,5014
Alberton,SA,5014
Aldgate,SA,5154
Aldinga,SA,5173
Aldinga Beach,SA,5173
Alford,SA,5555
Allandale Station,SA,5723
Allenby Gardens,SA,5009
Allendale East,SA,5291
Allendale North,SA,5373
Alma,SA,5401
Alpana,SA,5730
Alton Downs Station,SA,5733
Altona,SA,5351
Amata,SA,872
American Beach,SA,5222
American River,SA,5221
Amyton,SA,5431
Anama,SA,5464
Anangu Pitjantjatjara Yankunytjatjara,SA,872
Andamooka,SA,5722
Andamooka Station,SA,5722
Andrews,SA,5454
Andrews Farm,SA,5114
Angas Plains,SA,5255
Angas Valley,SA,5238
Angaston,SA,5353
Angepena,SA,5732
Angle Park,SA,5010
Angle Vale,SA,5117
Angorigina,SA,5730
Anna Creek,SA,5723
Annadale,SA,5356
Antechamber Bay,SA,5222
Apamurra,SA,5237
Apoinga,SA,5413
Appila,SA,5480
Arckaringa,SA,5723
Arcoona,SA,5720
Ardrossan,SA,5571
Arkaroola,SA,5732
Arkaroola Village,SA,5701
Armagh,SA,5453
Arno Bay,SA,5603
Arthurton,SA,5572
Ascot Park,SA,5043
Ashbourne,SA,5157
Ashford,SA,5035
Ashton,SA,5137
Ashville,SA,5259
Athelstone,SA,5076
Athol Park,SA,5012
Auburn,SA,5451
Auldana,SA,5072
Australia Plains,SA,5374
Avenue Range,SA,5273
Avoca Dell,SA,5253
Avon,SA,5501
Ayers Range South,SA,872
Back Valley,SA,5211
Backy Point,SA,5601
Bagot Well,SA,5373
Baird Bay,SA,5671
Bakara,SA,5354
Bakara Well,SA,5354
Balah,SA,5417
Balaklava,SA,5461
Bald Hills,SA,5203
Baldina,SA,5417
Balgowan,SA,5573
Balhannah,SA,5242
Ballast Head,SA,5221
Bangham,SA,5268
Bangor,SA,5481
Banksia Park,SA,5091
Barabba,SA,5460
Baratta,SA,5432
Barinia,SA,5453
Barmera,SA,5345
Barna,SA,5641
Barndioota,SA,5434
Baroota,SA,5495
Barossa Goldfields,SA,5351
Barunga Gap,SA,5520
Basket Range,SA,5138
Baudin Beach,SA,5222
Bay Of Shoals,SA,5223
Beachport,SA,5280
Beatty,SA,5320
Beaufort,SA,5550
Beaumont,SA,5066
Beaumonts,SA,5320
Bedford Park,SA,5042
Beetaloo Valley,SA,5523
Belair,SA,5052
Belalie East,SA,5491
Belalie North,SA,5491
Bellevue Heights,SA,5050
Beltana,SA,5730
Beltana Station,SA,5730
Belton,SA,5432
Belvidere,SA,5255
Benbournie,SA,5453
Benda,SA,5440
Berri,SA,5343
Bethany,SA,5352
Bethel,SA,5373
Beulah Park,SA,5067
Beverley,SA,5009
Bibaringa,SA,5118
Bibliando,SA,5432
Big Bend,SA,5238
Biggs Flat,SA,5153
Billa Kalina,SA,5720
Billeroo West,SA,5440
Billiatt,SA,5311
Bimbowrie,SA,5440
Bindarrah,SA,5440
Binnum,SA,5262
Birchmore,SA,5223
Birdwood,SA,5234
Birkenhead,SA,5015
Black Forest,SA,5035
Black Hill,SA,5353
Black Hill Station,SA,5434
Black Point,SA,5571
Black Rock,SA,5431
Black Springs,SA,5413
Blackfellows Caves,SA,5291
Blackfellows Creek,SA,5201
Blackford,SA,5275
Blackwood,SA,5051
Blair Athol,SA,5084
Blakeview,SA,5114
Blakiston,SA,5250
Blanche Harbor,SA,5700
Blanchetown,SA,5357
Bletchley,SA,5255
Blewitt Springs,SA,5171
Blinman,SA,5730
Bluff Beach,SA,5575
Blyth,SA,5462
Boatswain Point,SA,5275
Bockelberg,SA,5655
Boconnoc Park,SA,5453
Bolivar,SA,5110
Bollards Lagoon,SA,5731
Bolto,SA,5238
Bon Bon,SA,5719
Booborowie,SA,5417
Bookabie,SA,5690
Bookpurnong,SA,5333
Bool Lagoon,SA,5271
Boolcoomatta,SA,5440
Booleroo Centre,SA,5482
Boolgun,SA,5330
Boonerdo,SA,5633
Boors Plain,SA,5554
Bordertown,SA,5268
Bordertown South,SA,5268
Borrika,SA,5309
Boston,SA,5607
Bosworth,SA,5720
Bowden,SA,5007
Bower,SA,5374
Bowhill,SA,5238
Bowillia,SA,5461
Bowmans,SA,5550
Bradbury,SA,5153
Brady Creek,SA,5381
Brahma Lodge,SA,5109
Bramfield,SA,5670
Bray,SA,5276
Brenda Park,SA,5320
Brentwood,SA,5575
Bridgewater,SA,5155
Bright,SA,5381
Brighton,SA,5048
Brimbago,SA,5267
Brinkley,SA,5253
Brinkworth,SA,5464
Broadview,SA,5083
Brompton,SA,5007
Brooker,SA,5607
Brooklyn Park,SA,5032
Broughton River Valley,SA,5454
Brown Beach,SA,5222
Brown Hill Creek,SA,5062
Brownlow,SA,5374
Brownlow Ki,SA,5223
Bruce,SA,5433
Brukunga,SA,5252
Buchanan,SA,5374
Buchfelde,SA,5118
Buckingham,SA,5270
Buckland Park,SA,5120
Buckleboo,SA,5641
Bugle Hut,SA,5311
Bugle Ranges,SA,5251
Bulgunnia,SA,5719
Bull Creek,SA,5157
Bulloo Creek,SA,5440
Bumbunga,SA,5520
Bunbury,SA,5266
Bundaleer Gardens,SA,5491
Bundaleer North,SA,5491
Bundey,SA,5320
Bungama,SA,5540
Bungaree,SA,5464
Bungeroo,SA,5641
Bunyung,SA,5417
Burdett,SA,5253
Burnsfield,SA,5520
Burnside,SA,5066
Burr Well,SA,5732
Burra,SA,5417
Burra Eastern Districts,SA,5417
Burrungule,SA,5291
Burton,SA,5110
Bute,SA,5560
Butler,SA,5605
Cadell,SA,5321
Cadell Lagoon,SA,5321
Cadgee,SA,5271
Calca,SA,5671
Caliph,SA,5310
Callanna,SA,5733
Callington,SA,5254
Calomba,SA,5501
Caloote,SA,5254
Calperum Station,SA,5341
Caltowie,SA,5490
Caltowie North,SA,5490
Caltowie West,SA,5490
Cambrai,SA,5353
Camden Park,SA,5038
Campbelltown,SA,5074
Campoona,SA,5640
Canegrass,SA,5417
Cannawigara,SA,5268
Canowie,SA,5419
Canowie Belt,SA,5420
Canunda,SA,5280
Cape Borda,SA,5223
Cape Douglas,SA,5291
Cape Jaffa,SA,5275
Cape Jervis,SA,5204
Caralue,SA,5641
Carawa,SA,5680
Carcuma,SA,5301
Carew,SA,5270
Carey Gully,SA,5144
Caroline,SA,5291
Carpenter Rocks,SA,5291
Carrickalinga,SA,5204
Carrieton,SA,5432
Carriewerloo,SA,5715
Cassini,SA,5223
Castambul,SA,5076
Caurnamont,SA,5238
Cavan,SA,5094
Cavenagh,SA,5422
Caveton,SA,5291
Ceduna,SA,5690
Ceduna Waters,SA,5690
Chaffey,SA,5341
Chain Of Ponds,SA,5231
Chandada,SA,5680
Chandlers Hill,SA,5159
Chapel Hill,SA,5153
Chapman Bore,SA,5253
Charleston,SA,5244
Charlton Gully,SA,5607
Charra,SA,5690
Cheltenham,SA,5014
Cherry Gardens,SA,5157
Cherryville,SA,5134
Chilpenunda,SA,5660
Chinaman Wells,SA,5573
Chinbingina,SA,5680
Chiton,SA,5211
Chowilla,SA,5341
Christie Downs,SA,5164
Christies Beach,SA,5165
Chundaria,SA,5690
Clapham,SA,5062
Clare,SA,5453
Clarence Gardens,SA,5039
Clarence Park,SA,5034
Clarendon,SA,5157
Clay Wells,SA,5280
Claypans,SA,5238
Clayton Bay,SA,5256
Clayton Station,SA,5733
Clearview,SA,5085
Cleland,SA,5152
Clements Gap,SA,5523
Cleve,SA,5640
Clifton Hills Station,SA,5733
Clinton,SA,5570
Clinton Centre,SA,5570
Clovelly Park,SA,5042
Cobdogla,SA,5346
Cocata,SA,5654
Cockaleechie,SA,5631
Cockatoo Valley,SA,5351
Cockburn,SA,5440
Coffin Bay,SA,5607
Colebatch,SA,5266
Coles,SA,5272
College Park,SA,5069
Colley,SA,5671
Collinsfield,SA,5555
Collinsville,SA,5418
Collinswood,SA,5081
Colonel Light Gardens,SA,5041
Colton,SA,5670
Comaum,SA,5277
Commissariat Point,SA,5700
Compton,SA,5291
Concordia,SA,5118
Condowie,SA,5464
Conmurra,SA,5272
Coober Pedy,SA,5723
Coobowie,SA,5583
Cooke Plains,SA,5261
Coolillie,SA,5670
Cooltong,SA,5341
Coomandook,SA,5261
Coombe,SA,5267
Coomooroo,SA,5431
Coomunga,SA,5607
Coonalpyn,SA,5265
Coonamia,SA,5540
Coonawarra,SA,5263
Coondambo,SA,5719
Coorabie,SA,5690
Coorong,SA,5264
Cootra,SA,5650
Cooyerdoo,SA,5611
Copeville,SA,5308
Copley,SA,5732
Cordillo Downs,SA,5731
Corny Point,SA,5575
Coromandel East,SA,5157
Coromandel Valley,SA,5051
Cortlinye,SA,5641
Corunna Station,SA,5611
Couch Beach,SA,5577
Coulta,SA,5607
Cowandilla,SA,5033
Cowarie,SA,5733
Cowell,SA,5602
Cowirra,SA,5238
Cowleds Landing,SA,5609
Cradock,SA,5432
Crafers,SA,5152
Crafers West,SA,5152
Craigburn Farm,SA,5051
Craigmore,SA,5114
Crescent,SA,5341
Cromer,SA,5235
Cross Roads,SA,5558
Crown Point,SA,5734
Croydon,SA,5008
Croydon Park,SA,5008
Crystal Brook,SA,5523
Cudlee Creek,SA,5232
Culburra,SA,5261
Cultana,SA,5700
Cumberland Park,SA,5041
Cummins,SA,5631
Cungena,SA,5660
Cunliffe,SA,5554
Cunningham,SA,5571
Cunyarie,SA,5641
Curnamona,SA,5440
Curramulka,SA,5580
Currency Creek,SA,5214
Custon,SA,5269
Cuttlefish Bay,SA,5222
Cygnet River,SA,5223
D'estrees Bay,SA,5223
Dalkey,SA,5461
Danggali,SA,5417
Darke Peak,SA,5642
Darlington,SA,5047
Davenport,SA,5700
Daveyston,SA,5355
Davoren Park,SA,5113
Daw Park,SA,5041
Dawesley,SA,5252
Dawson,SA,5422
De Mole River,SA,5223
De Rose Hill,SA,872
Deep Creek,SA,5204
Deepwater,SA,5266
Delamere,SA,5204
Denial Bay,SA,5690
Dernancourt,SA,5075
Devlins Pound,SA,5330
Devon Park,SA,5008
Devonborough Downs,SA,5440
Dingabledinga,SA,5172
Direk,SA,5110
Dismal Swamp,SA,5291
Donovans,SA,5291
Dorset Vale,SA,5153
Douglas Point,SA,5601
Douglas Point South,SA,5601
Dover Gardens,SA,5048
Dowlingville,SA,5571
Dry Creek,SA,5094
Dublin,SA,5501
Duck Ponds,SA,5607
Dudley East,SA,5222
Dudley Park,SA,5008
Dudley West,SA,5222
Dulkaninna,SA,5733
Dulwich,SA,5065
Duncan,SA,5223
Dutton,SA,5356
Dutton East,SA,5356
East Moonta,SA,5558
Eastwood,SA,5063
Eba,SA,5320
Eba Anchorage,SA,5680
Ebenezer,SA,5355
Echunga,SA,5153
Eden Hills,SA,5050
Eden Valley,SA,5235
Ediacara,SA,5730
Edillilie,SA,5630
Edinburgh,SA,5111
Edinburgh North,SA,5113
Edithburgh,SA,5583
Edwardstown,SA,5039
Eight Mile Creek,SA,5291
Elizabeth,SA,5112
Elizabeth Downs,SA,5113
Elizabeth East,SA,5112
Elizabeth Grove,SA,5112
Elizabeth North,SA,5113
Elizabeth Park,SA,5113
Elizabeth South,SA,5112
Elizabeth Vale,SA,5112
Elliston,SA,5670
Elwomple,SA,5260
Emeroo,SA,5713
Emu Bay,SA,5223
Emu Downs,SA,5381
Emu Flat,SA,5453
Encounter Bay,SA,5211
Enfield,SA,5085
Erindale,SA,5066
Eringa,SA,5734
Erith,SA,5461
Erskine,SA,5422
Erudina,SA,5440
Etadunna,SA,5733
Ethelton,SA,5015
Ettrick,SA,5253
Eudunda,SA,5374
Eurelia,SA,5431
Euromina,SA,5454
Evandale,SA,5069
Evanston,SA,5116
Evanston Gardens,SA,5116
Evanston Park,SA,5116
Evanston South,SA,5116
Evelyn Downs,SA,5723
Everard Central,SA,5461
Everard Park,SA,5035
Exeter,SA,5019
Eyre,SA,5121
Fairview Park,SA,5126
False Bay,SA,5601
Faraway Hill,SA,5417
Farina,SA,5731
Farina Station,SA,5731
Farm Beach,SA,5607
Farrell Flat,SA,5416
Felixstow,SA,5070
Ferryden Park,SA,5010
Field,SA,5265
Findon,SA,5023
Finniss,SA,5255
Firle,SA,5070
Fischer,SA,5502
Fisher,SA,5354
Fisherman Bay,SA,5522
Fitzgerald Bay,SA,5601
Fitzroy,SA,5082
Five Miles,SA,5238
Flagstaff Hill,SA,5159
Flaxley,SA,5153
Flaxman Valley,SA,5235
Flinders Chase,SA,5223
Flinders Park,SA,5025
Flinders Ranges,SA,5434
Florina Station,SA,5440
Fords,SA,5373
Forest Range,SA,5139
Forestville,SA,5035
Forreston,SA,5233
Forster,SA,5238
Foul Bay,SA,5577
Fountain,SA,5607
Fowlers Bay,SA,5690
Fox,SA,5272
Frahns,SA,5238
Frances,SA,5262
Franklyn,SA,5421
Frankton,SA,5374
Frayville,SA,5238
Freeling,SA,5372
Frewville,SA,5063
Frome Downs,SA,5440
Fulham,SA,5024
Fulham Gardens,SA,5024
Fullarton,SA,5063
Furner,SA,5280
Galga,SA,5308
Gammon Ranges,SA,5732
Garden Island,SA,5015
Gawler,SA,5118
Gawler Belt,SA,5118
Gawler East,SA,5118
Gawler Ranges,SA,5655
Gawler River,SA,5118
Gawler South,SA,5118
Gawler West,SA,5118
Gemmells,SA,5255
Georgetown,SA,5472
Gepps Cross,SA,5094
Geranium,SA,5301
Geranium Plains,SA,5381
Gerard,SA,5343
German Creek,SA,5291
German Flat,SA,5280
Germein Bay,SA,5495
Gidgealpa,SA,5731
Gifford Hill,SA,5253
Gilberton,SA,5081
Giles Corner,SA,5411
Gillentown,SA,5453
Gilles Downs,SA,5611
Gilles Plains,SA,5086
Gillman,SA,5013
Gladstone,SA,5473
Glandore,SA,5037
Glanville,SA,5015
Glen Osmond,SA,5064
Glenalta,SA,5052
Glenburnie,SA,5291
Glencoe,SA,5291
Glendambo,SA,5719
Glenelg,SA,5045
Glenelg East,SA,5045
Glenelg North,SA,5045
Glenelg South,SA,5045
Glengowrie,SA,5044
Glenroy,SA,5277
Glenside,SA,5065
Glenunga,SA,5064
Globe Derby Park,SA,5110
Glossop,SA,5344
Gluepot,SA,5417
Glynde,SA,5070
Golden Grove,SA,5125
Golden Heights,SA,5322
Gomersal,SA,5352
Good Hope Landing,SA,5330
Goodwood,SA,5034
Goolwa,SA,5214
Goolwa Beach,SA,5214
Goolwa North,SA,5214
Goolwa South,SA,5214
Gosse,SA,5223
Gould Creek,SA,5114
Goyder,SA,5461
Grace Plains,SA,5502
Grampus,SA,5440
Grange,SA,5022
Green Fields,SA,5107
Green Hills Range,SA,5153
Green Patch,SA,5607
Greenacres,SA,5086
Greenbanks,SA,5253
Greenhill,SA,5140
Greenock,SA,5360
Greenways,SA,5272
Greenwith,SA,5125
Gulfview Heights,SA,5096
Gulnare,SA,5471
Gum Creek,SA,5417
Gum Creek Station,SA,5730
Gumeracha,SA,5233
Gurra Gurra,SA,5343
Hackham,SA,5163
Hackham West,SA,5163
Hacklins Corner,SA,5454
Hackney,SA,5069
Hahndorf,SA,5245
Haines,SA,5223
Halbury,SA,5461
Halidon,SA,5309
Hallelujah Hills,SA,5381
Hallett,SA,5419
Hallett Cove,SA,5158
Hambidge,SA,5642
Hamilton,SA,5373
Hamley,SA,5558
Hamley Bridge,SA,5401
Hammond,SA,5431
Hampden,SA,5374
Hampstead Gardens,SA,5086
Hansborough,SA,5374
Hanson,SA,5417
Happy Valley,SA,5159
